route_id,origin,destination,origin_lat,origin_lon,destination_lat,destination_lon,distance,average_hours
Island_Park_California_City_80086,Island Park,California City,41.623,-71.228,35.126,-117.985,2546.36,50.93
Island_Park_Colorado_Springs_60086,Island Park,Colorado Springs,41.623,-71.228,38.834,-104.821,1775.62,35.51
Island_Park_Stamford_27516,Island Park,Stamford,41.623,-71.228,41.053,-73.539,126.47,2.53
Island_Park_Delaware_27466,Island Park,Delaware,41.623,-71.228,40.299,-83.068,625.54,12.51
Island_Park_Floridablanca_32501,Island Park,Floridablanca,41.623,-71.228,7.065,-73.09,2381.68,47.63
Island_Park_Tbilisi_81940,Island Park,Tbilisi,41.623,-71.228,41.725,44.791,5445.81,108.92
Island_Park_Hawaiian_Gardens_58122,Island Park,Hawaiian Gardens,41.623,-71.228,33.831,-118.072,2588.97,51.78
Island_Park_Idaho_Falls_58838,Island Park,Idaho Falls,41.623,-71.228,43.467,-112.033,2065.64,41.31
Island_Park_Illinois_City_54049,Island Park,Illinois City,41.623,-71.228,41.381,-90.897,1018.36,20.37
Island_Park_Indianapolis_11889,Island Park,Indianapolis,41.623,-71.228,39.768,-86.158,793.44,15.87
Island_Park_Iowa_City_4296,Island Park,Iowa City,41.623,-71.228,41.661,-91.53,1048.57,20.97
Island_Park_Kansas_City_77553,Island Park,Kansas City,41.623,-71.228,39.114,-94.627,1243.05,24.86
Island_Park_Kentucky_43998,Island Park,Kentucky,41.623,-71.228,-28.233,19.4,7507.1,150.14
Island_Park_Louisiana_36104,Island Park,Louisiana,41.623,-71.228,39.441,-91.055,1052.25,21.04
Island_Park_Maine-Soroa_19484,Island Park,Maine-Soroa,41.623,-71.228,13.218,12.027,5275.52,105.51
Island_Park_Maryland_Heights_9167,Island Park,Maryland Heights,41.623,-71.228,38.713,-90.43,1033.73,20.67
Island_Park_Worcester_23363,Island Park,Worcester,41.623,-71.228,42.263,-71.803,53.19,1.06
Island_Park_Michigan_City_22544,Island Park,Michigan City,41.623,-71.228,41.708,-86.895,809.66,16.19
Island_Park_Minnesota_City_82818,Island Park,Minnesota City,41.623,-71.228,44.088,-91.744,1052.88,21.06
Island_Park_Mississippi_State_10937,Island Park,Mississippi State,41.623,-71.228,33.458,-88.786,1113.41,22.27
Island_Park_Missouri_City_64294,Island Park,Missouri City,41.623,-71.228,29.618,-95.538,1590.79,31.82
Island_Park_Montana_23503,Island Park,Montana,41.623,-71.228,43.413,23.225,4539.06,90.78
Island_Park_Nebraska_City_60475,Island Park,Nebraska City,41.623,-71.228,40.675,-95.862,1282.24,25.64
Island_Park_Nevada_83845,Island Park,Nevada,41.623,-71.228,42.018,-93.451,1144.37,22.89
Island_Park_New_Hampshire_36602,Island Park,New Hampshire,41.623,-71.228,40.558,-83.954,667.83,13.36
Island_Park_Jersey_City_75731,Island Park,Jersey City,41.623,-71.228,40.728,-74.078,160.91,3.22
Island_Park_New_Mexico_92132,Island Park,New Mexico,41.623,-71.228,-30.733,150.6,10012.4,200.25
Island_Park_New_York_11773,Island Park,New York,41.623,-71.228,40.714,-74.006,157.85,3.16
Island_Park_Carolina_72085,Island Park,Carolina,41.623,-71.228,-26.067,30.117,7947.36,158.95
Island_Park_Dakota_60490,Island Park,Dakota,41.623,-71.228,43.91,-91.356,1033.13,20.66
Island_Park_Ohio_45444,Island Park,Ohio,41.623,-71.228,41.603,-89.453,942.14,18.84
Island_Park_Oklahoma_City_83393,Island Park,Oklahoma City,41.623,-71.228,35.468,-97.516,1479.33,29.59
Island_Park_Oregon_City_68429,Island Park,Oregon City,41.623,-71.228,45.358,-122.606,2551.17,51.02
Island_Park_Pennsylvania_Furnace_6862,Island Park,Pennsylvania Furnace,41.623,-71.228,40.726,-77.946,355.61,7.11
Island_Park_South_Dakota_Park_72359,Island Park,South Dakota Park,41.623,-71.228,45.418,-96.701,1300.45,26.01
Island_Park_Tennessee_51454,Island Park,Tennessee,41.623,-71.228,40.425,-90.799,1023.91,20.48
Island_Park_Texas_City_58768,Island Park,Texas City,41.623,-71.228,29.384,-94.903,1570.81,31.42
Island_Park_Utah_Pur_98919,Island Park,Utah Pur,41.623,-71.228,34.099,67.671,6605.86,132.12
Island_Park_Vermont_62424,Island Park,Vermont,41.623,-71.228,40.295,-90.431,1006.61,20.13
Island_Park_Virginia_Beach_77380,Island Park,Virginia Beach,41.623,-71.228,36.853,-75.978,416.03,8.32
Island_Park_Washington_12206,Island Park,Washington,41.623,-71.228,38.895,-77.037,360.04,7.2
Island_Park_West_Virginia_Central_Junction_56202,Island Park,West Virginia Central Junction,41.623,-71.228,39.471,-79.061,438.02,8.76
Island_Park_Wisconsin_Rapids_44753,Island Park,Wisconsin Rapids,41.623,-71.228,44.384,-89.817,958.67,19.17
Island_Park_Wyoming_40229,Island Park,Wyoming,41.623,-71.228,42.913,-85.705,746.53,14.93
South_Dakota_Park_Alabama_57216,South Dakota Park,Alabama,45.418,-96.701,42.998,-78.185,932.44,18.65
South_Dakota_Park_Alaska_35615,South Dakota Park,Alaska,45.418,-96.701,16.559,-93.973,1994.61,39.89
South_Dakota_Park_Arizona_13087,South Dakota Park,Arizona,45.418,-96.701,15.633,-87.317,2123.45,42.47
South_Dakota_Park_Arkansas_City_38700,South Dakota Park,Arkansas City,45.418,-96.701,37.062,-97.038,576.9,11.54
South_Dakota_Park_California_City_46486,South Dakota Park,California City,45.418,-96.701,35.126,-117.985,1323.9,26.48
South_Dakota_Park_Colorado_Springs_48703,South Dakota Park,Colorado Springs,45.418,-96.701,38.834,-104.821,616.25,12.32
South_Dakota_Park_Stamford_74362,South Dakota Park,Stamford,45.418,-96.701,41.053,-73.539,1202.62,24.05
South_Dakota_Park_Delaware_52756,South Dakota Park,Delaware,45.418,-96.701,40.299,-83.068,775.88,15.52
South_Dakota_Park_Floridablanca_95784,South Dakota Park,Floridablanca,45.418,-96.701,7.065,-73.09,2995.85,59.92
South_Dakota_Park_Tbilisi_24489,South Dakota Park,Tbilisi,45.418,-96.701,41.725,44.791,5979.97,119.6
South_Dakota_Park_Hawaiian_Gardens_93417,South Dakota Park,Hawaiian Gardens,45.418,-96.701,33.831,-118.072,1385.36,27.71
South_Dakota_Park_Idaho_Falls_47757,South Dakota Park,Idaho Falls,45.418,-96.701,43.467,-112.033,769.05,15.38
South_Dakota_Park_Illinois_City_24652,South Dakota Park,Illinois City,45.418,-96.701,41.381,-90.897,403.56,8.07
South_Dakota_Park_Indianapolis_62243,South Dakota Park,Indianapolis,45.418,-96.701,39.768,-86.158,663.33,13.27
South_Dakota_Park_Iowa_City_29057,South Dakota Park,Iowa City,45.418,-96.701,41.661,-91.53,366.88,7.34
South_Dakota_Park_Kansas_City_23838,South Dakota Park,Kansas City,45.418,-96.701,39.114,-94.627,447.87,8.96
South_Dakota_Park_Kentucky_52320,South Dakota Park,Kentucky,45.418,-96.701,-28.233,19.4,8807.27,176.15
South_Dakota_Park_Louisiana_59013,South Dakota Park,Louisiana,45.418,-96.701,39.441,-91.055,503.24,10.06
South_Dakota_Park_Maine-Soroa_86670,South Dakota Park,Maine-Soroa,45.418,-96.701,13.218,12.027,6450.44,129.01
South_Dakota_Park_Maryland_Heights_69690,South Dakota Park,Maryland Heights,45.418,-96.701,38.713,-90.43,563.66,11.27
South_Dakota_Park_Worcester_19215,South Dakota Park,Worcester,45.418,-96.701,42.263,-71.803,1257.85,25.16
South_Dakota_Park_Michigan_City_98770,South Dakota Park,Michigan City,45.418,-96.701,41.708,-86.895,554.39,11.09
South_Dakota_Park_Minnesota_City_66073,South Dakota Park,Minnesota City,45.418,-96.701,44.088,-91.744,260.56,5.21
South_Dakota_Park_Mississippi_State_91637,South Dakota Park,Mississippi State,45.418,-96.701,33.458,-88.786,926.26,18.53
South_Dakota_Park_Missouri_City_34886,South Dakota Park,Missouri City,45.418,-96.701,29.618,-95.538,1091.49,21.83
South_Dakota_Park_Montana_36146,South Dakota Park,Montana,45.418,-96.701,43.413,23.225,5293.08,105.86
South_Dakota_Park_Nebraska_City_65204,South Dakota Park,Nebraska City,45.418,-96.701,40.675,-95.862,330.15,6.6
South_Dakota_Park_Nevada_67214,South Dakota Park,Nevada,45.418,-96.701,42.018,-93.451,285.57,5.71
South_Dakota_Park_New_Hampshire_10880,South Dakota Park,New Hampshire,45.418,-96.701,40.558,-83.954,726.73,14.53
South_Dakota_Park_Jersey_City_73859,South Dakota Park,Jersey City,45.418,-96.701,40.728,-74.078,1185.3,23.71
South_Dakota_Park_New_Mexico_52411,South Dakota Park,New Mexico,45.418,-96.701,-30.733,150.6,8745.64,174.91
South_Dakota_Park_New_York_69151,South Dakota Park,New York,45.418,-96.701,40.714,-74.006,1189.15,23.78
South_Dakota_Park_Carolina_44444,South Dakota Park,Carolina,45.418,-96.701,-26.067,30.117,9236.05,184.72
South_Dakota_Park_Dakota_46958,South Dakota Park,Dakota,45.418,-96.701,43.91,-91.356,283.16,5.66
South_Dakota_Park_Ohio_42442,South Dakota Park,Ohio,45.418,-96.701,41.603,-89.453,449.14,8.98
South_Dakota_Park_Oklahoma_City_49877,South Dakota Park,Oklahoma City,45.418,-96.701,35.468,-97.516,687.88,13.76
South_Dakota_Park_Oregon_City_8682,South Dakota Park,Oregon City,45.418,-96.701,45.358,-122.606,1255.09,25.1
South_Dakota_Park_Pennsylvania_Furnace_97381,South Dakota Park,Pennsylvania Furnace,45.418,-96.701,40.726,-77.946,1000.1,20.0
South_Dakota_Park_Island_Park_90798,South Dakota Park,Island Park,45.418,-96.701,41.623,-71.228,1300.45,26.01
South_Dakota_Park_Tennessee_39366,South Dakota Park,Tennessee,45.418,-96.701,40.425,-90.799,456.29,9.13
South_Dakota_Park_Texas_City_24455,South Dakota Park,Texas City,45.418,-96.701,29.384,-94.903,1110.11,22.2
South_Dakota_Park_Utah_Pur_12504,South Dakota Park,Utah Pur,45.418,-96.701,34.099,67.671,6871.61,137.43
South_Dakota_Park_Vermont_68476,South Dakota Park,Vermont,45.418,-96.701,40.295,-90.431,475.56,9.51
South_Dakota_Park_Virginia_Beach_49017,South Dakota Park,Virginia Beach,45.418,-96.701,36.853,-75.978,1227.0,24.54
South_Dakota_Park_Washington_51138,South Dakota Park,Washington,45.418,-96.701,38.895,-77.037,1101.87,22.04
South_Dakota_Park_West_Virginia_Central_Junction_30896,South Dakota Park,West Virginia Central Junction,45.418,-96.701,39.471,-79.061,988.03,19.76
South_Dakota_Park_Wisconsin_Rapids_65061,South Dakota Park,Wisconsin Rapids,45.418,-96.701,44.384,-89.817,345.19,6.9
South_Dakota_Park_Wyoming_51802,South Dakota Park,Wyoming,45.418,-96.701,42.913,-85.705,572.66,11.45
Tennessee_Alabama_81342,Tennessee,Alabama,40.425,-90.799,42.998,-78.185,675.3,13.51
Tennessee_Alaska_27394,Tennessee,Alaska,40.425,-90.799,16.559,-93.973,1654.66,33.09
Tennessee_Arizona_54226,Tennessee,Arizona,40.425,-90.799,15.633,-87.317,1720.16,34.4
Tennessee_Arkansas_City_77856,Tennessee,Arkansas City,40.425,-90.799,37.062,-97.038,408.98,8.18
Tennessee_California_City_23910,Tennessee,California City,40.425,-90.799,35.126,-117.985,1525.84,30.52
Tennessee_Colorado_Springs_67598,Tennessee,Colorado Springs,40.425,-90.799,38.834,-104.821,755.21,15.1
Tennessee_Stamford_4131,Tennessee,Stamford,40.425,-90.799,41.053,-73.539,905.45,18.11
Tennessee_Delaware_58802,Tennessee,Delaware,40.425,-90.799,40.299,-83.068,408.0,8.16
Tennessee_Floridablanca_8220,Tennessee,Floridablanca,40.425,-90.799,7.065,-73.09,2544.15,50.88
Tennessee_Tbilisi_25379,Tennessee,Tbilisi,40.425,-90.799,41.725,44.791,6131.57,122.63
Tennessee_Hawaiian_Gardens_57759,Tennessee,Hawaiian Gardens,40.425,-90.799,33.831,-118.072,1565.87,31.32
Tennessee_Idaho_Falls_66671,Tennessee,Idaho Falls,40.425,-90.799,43.467,-112.033,1110.84,22.22
Tennessee_Illinois_City_33880,Tennessee,Illinois City,40.425,-90.799,41.381,-90.897,66.17,1.32
Tennessee_Indianapolis_41179,Tennessee,Indianapolis,40.425,-90.799,39.768,-86.158,250.02,5.0
Tennessee_Iowa_City_77396,Tennessee,Iowa City,40.425,-90.799,41.661,-91.53,93.45,1.87
Tennessee_Kansas_City_87419,Tennessee,Kansas City,40.425,-90.799,39.114,-94.627,222.94,4.46
Tennessee_Kentucky_27249,Tennessee,Kentucky,40.425,-90.799,-28.233,19.4,8465.72,169.31
Tennessee_Louisiana_4127,Tennessee,Louisiana,40.425,-90.799,39.441,-91.055,69.24,1.38
Tennessee_Maine-Soroa_44076,Tennessee,Maine-Soroa,40.425,-90.799,13.218,12.027,6290.77,125.82
Tennessee_Maryland_Heights_25928,Tennessee,Maryland Heights,40.425,-90.799,38.713,-90.43,119.74,2.39
Tennessee_Worcester_56964,Tennessee,Worcester,40.425,-90.799,42.263,-71.803,993.91,19.88
Tennessee_Michigan_City_58816,Tennessee,Michigan City,40.425,-90.799,41.708,-86.895,222.26,4.45
Tennessee_Minnesota_City_31290,Tennessee,Minnesota City,40.425,-90.799,44.088,-91.744,257.42,5.15
Tennessee_Mississippi_State_53517,Tennessee,Mississippi State,40.425,-90.799,33.458,-88.786,493.14,9.86
Tennessee_Missouri_City_30433,Tennessee,Missouri City,40.425,-90.799,29.618,-95.538,791.64,15.83
Tennessee_Montana_27730,Tennessee,Montana,40.425,-90.799,43.413,23.225,5351.81,107.04
Tennessee_Nebraska_City_4423,Tennessee,Nebraska City,40.425,-90.799,40.675,-95.862,267.0,5.34
Tennessee_Nevada_75734,Tennessee,Nevada,40.425,-90.799,42.018,-93.451,176.56,3.53
Tennessee_New_Hampshire_9888,Tennessee,New Hampshire,40.425,-90.799,40.558,-83.954,360.61,7.21
Tennessee_Jersey_City_60645,Tennessee,Jersey City,40.425,-90.799,40.728,-74.078,878.65,17.57
Tennessee_New_Mexico_69020,Tennessee,New Mexico,40.425,-90.799,-30.733,150.6,8989.34,179.79
Tennessee_New_York_88969,Tennessee,New York,40.425,-90.799,40.714,-74.006,882.49,17.65
Tennessee_Carolina_37246,Tennessee,Carolina,40.425,-90.799,-26.067,30.117,8947.7,178.95
Tennessee_Dakota_82948,Tennessee,Dakota,40.425,-90.799,43.91,-91.356,242.23,4.84
Tennessee_Ohio_63225,Tennessee,Ohio,40.425,-90.799,41.603,-89.453,107.5,2.15
Tennessee_Oklahoma_City_15360,Tennessee,Oklahoma City,40.425,-90.799,35.468,-97.516,501.17,10.02
Tennessee_Oregon_City_74293,Tennessee,Oregon City,40.425,-90.799,45.358,-122.606,1638.63,32.77
Tennessee_Pennsylvania_Furnace_74278,Tennessee,Pennsylvania Furnace,40.425,-90.799,40.726,-77.946,675.95,13.52
Tennessee_Island_Park_59846,Tennessee,Island Park,40.425,-90.799,41.623,-71.228,1023.91,20.48
Tennessee_South_Dakota_Park_55008,Tennessee,South Dakota Park,40.425,-90.799,45.418,-96.701,456.29,9.13
Tennessee_Texas_City_87922,Tennessee,Texas City,40.425,-90.799,29.384,-94.903,795.73,15.91
Tennessee_Utah_Pur_57549,Tennessee,Utah Pur,40.425,-90.799,34.099,67.671,7123.0,142.46
Tennessee_Vermont_95368,Tennessee,Vermont,40.425,-90.799,40.295,-90.431,21.39,0.43
Tennessee_Virginia_Beach_99085,Tennessee,Virginia Beach,40.425,-90.799,36.853,-75.978,837.61,16.75
Tennessee_Washington_85131,Tennessee,Washington,40.425,-90.799,38.895,-77.037,740.61,14.81
Tennessee_West_Virginia_Central_Junction_78411,Tennessee,West Virginia Central Junction,40.425,-90.799,39.471,-79.061,626.3,12.53
Tennessee_Wisconsin_Rapids_73701,Tennessee,Wisconsin Rapids,40.425,-90.799,44.384,-89.817,277.83,5.56
Tennessee_Wyoming_95059,Tennessee,Wyoming,40.425,-90.799,42.913,-85.705,314.5,6.29
Texas_City_Alabama_20271,Texas City,Alabama,29.384,-94.903,42.998,-78.185,1319.56,26.39
Texas_City_Alaska_48084,Texas City,Alaska,29.384,-94.903,16.559,-93.973,884.53,17.69
Texas_City_Arizona_51809,Texas City,Arizona,29.384,-94.903,15.633,-87.317,1062.45,21.25
Texas_City_Arkansas_City_23516,Texas City,Arkansas City,29.384,-94.903,37.062,-97.038,543.35,10.87
Texas_City_California_City_92393,Texas City,California City,29.384,-94.903,35.126,-117.985,1404.5,28.09
Texas_City_Colorado_Springs_55825,Texas City,Colorado Springs,29.384,-94.903,38.834,-104.821,863.47,17.27
Texas_City_Stamford_13490,Texas City,Stamford,29.384,-94.903,41.053,-73.539,1445.53,28.91
Texas_City_Delaware_88279,Texas City,Delaware,29.384,-94.903,40.299,-83.068,1007.3,20.15
Texas_City_Floridablanca_96792,Texas City,Floridablanca,29.384,-94.903,7.065,-73.09,2091.61,41.83
Texas_City_Tbilisi_19888,Texas City,Tbilisi,29.384,-94.903,41.725,44.791,6905.99,138.12
Texas_City_Hawaiian_Gardens_48662,Texas City,Hawaiian Gardens,29.384,-94.903,33.831,-118.072,1396.83,27.94
Texas_City_Idaho_Falls_24899,Texas City,Idaho Falls,29.384,-94.903,43.467,-112.033,1356.29,27.13
Texas_City_Illinois_City_33458,Texas City,Illinois City,29.384,-94.903,41.381,-90.897,857.17,17.14
Texas_City_Indianapolis_53924,Texas City,Indianapolis,29.384,-94.903,39.768,-86.158,871.28,17.43
Texas_City_Iowa_City_4894,Texas City,Iowa City,29.384,-94.903,41.661,-91.53,867.28,17.35
Texas_City_Kansas_City_80734,Texas City,Kansas City,29.384,-94.903,39.114,-94.627,670.85,13.42
Texas_City_Kentucky_71192,Texas City,Kentucky,29.384,-94.903,-28.233,19.4,8514.95,170.3
Texas_City_Louisiana_81847,Texas City,Louisiana,29.384,-94.903,39.441,-91.055,727.03,14.54
Texas_City_Maine-Soroa_51589,Texas City,Maine-Soroa,29.384,-94.903,13.218,12.027,6762.91,135.26
Texas_City_Maryland_Heights_3317,Texas City,Maryland Heights,29.384,-94.903,38.713,-90.43,692.06,13.84
Texas_City_Worcester_20179,Texas City,Worcester,29.384,-94.903,42.263,-71.803,1563.55,31.27
Texas_City_Michigan_City_87538,Texas City,Michigan City,29.384,-94.903,41.708,-86.895,960.93,19.22
Texas_City_Minnesota_City_16643,Texas City,Minnesota City,29.384,-94.903,44.088,-91.744,1028.76,20.58
Texas_City_Mississippi_State_83165,Texas City,Mississippi State,29.384,-94.903,33.458,-88.786,457.43,9.15
Texas_City_Missouri_City_40914,Texas City,Missouri City,29.384,-94.903,29.618,-95.538,41.52,0.83
Texas_City_Montana_65422,Texas City,Montana,29.384,-94.903,43.413,23.225,6077.45,121.55
Texas_City_Nebraska_City_19548,Texas City,Nebraska City,29.384,-94.903,40.675,-95.862,780.24,15.6
Texas_City_Nevada_96838,Texas City,Nevada,29.384,-94.903,42.018,-93.451,874.82,17.5
Texas_City_New_Hampshire_2463,Texas City,New Hampshire,29.384,-94.903,40.558,-83.954,987.89,19.76
Texas_City_Jersey_City_92565,Texas City,Jersey City,29.384,-94.903,40.728,-74.078,1410.19,28.2
Texas_City_New_Mexico_95040,Texas City,New Mexico,29.384,-94.903,-30.733,150.6,8577.39,171.55
Texas_City_New_York_59500,Texas City,New York,29.384,-94.903,40.714,-74.006,1413.12,28.26
Texas_City_Carolina_41938,Texas City,Carolina,29.384,-94.903,-26.067,30.117,9099.59,181.99
Texas_City_Dakota_52319,Texas City,Dakota,29.384,-94.903,43.91,-91.356,1020.58,20.41
Texas_City_Ohio_1419,Texas City,Ohio,29.384,-94.903,41.603,-89.453,896.17,17.92
Texas_City_Oklahoma_City_70094,Texas City,Oklahoma City,29.384,-94.903,35.468,-97.516,446.12,8.92
Texas_City_Oregon_City_14782,Texas City,Oregon City,29.384,-94.903,45.358,-122.606,1865.44,37.31
Texas_City_Pennsylvania_Furnace_30861,Texas City,Pennsylvania Furnace,29.384,-94.903,40.726,-77.946,1235.13,24.7
Texas_City_Island_Park_11640,Texas City,Island Park,29.384,-94.903,41.623,-71.228,1570.81,31.42
Texas_City_South_Dakota_Park_90396,Texas City,South Dakota Park,29.384,-94.903,45.418,-96.701,1110.11,22.2
Texas_City_Tennessee_67252,Texas City,Tennessee,29.384,-94.903,40.425,-90.799,795.73,15.91
Texas_City_Utah_Pur_74921,Texas City,Utah Pur,29.384,-94.903,34.099,67.671,7918.72,158.37
Texas_City_Vermont_95083,Texas City,Vermont,29.384,-94.903,40.295,-90.431,793.61,15.87
Texas_City_Virginia_Beach_55151,Texas City,Virginia Beach,29.384,-94.903,36.853,-75.978,1209.23,24.18
Texas_City_Washington_89142,Texas City,Washington,29.384,-94.903,38.895,-77.037,1212.33,24.25
Texas_City_West_Virginia_Central_Junction_61179,Texas City,West Virginia Central Junction,29.384,-94.903,39.471,-79.061,1138.14,22.76
Texas_City_Wisconsin_Rapids_36568,Texas City,Wisconsin Rapids,29.384,-94.903,44.384,-89.817,1071.47,21.43
Texas_City_Wyoming_33317,Texas City,Wyoming,29.384,-94.903,42.913,-85.705,1063.62,21.27
Utah_Pur_Alabama_23167,Utah Pur,Alabama,34.099,67.671,42.998,-78.185,6705.03,134.1
Utah_Pur_Alaska_77267,Utah Pur,Alaska,34.099,67.671,16.559,-93.973,8744.35,174.89
Utah_Pur_Arizona_79286,Utah Pur,Arizona,34.099,67.671,15.633,-87.317,8637.35,172.75
Utah_Pur_Arkansas_City_81375,Utah Pur,Arkansas City,34.099,67.671,37.062,-97.038,7437.22,148.74
Utah_Pur_California_City_22306,Utah Pur,California City,34.099,67.671,35.126,-117.985,7654.22,153.08
Utah_Pur_Colorado_Springs_98336,Utah Pur,Colorado Springs,34.099,67.671,38.834,-104.821,7389.58,147.79
Utah_Pur_Stamford_66282,Utah Pur,Stamford,34.099,67.671,41.053,-73.539,6703.3,134.07
Utah_Pur_Delaware_51372,Utah Pur,Delaware,34.099,67.671,40.299,-83.068,6983.37,139.67
Utah_Pur_Floridablanca_46053,Utah Pur,Floridablanca,34.099,67.671,7.065,-73.09,8616.32,172.33
Utah_Pur_Tbilisi_53479,Utah Pur,Tbilisi,34.099,67.671,41.725,44.791,1351.0,27.02
Utah_Pur_Hawaiian_Gardens_21643,Utah Pur,Hawaiian Gardens,34.099,67.671,33.831,-118.072,7742.7,154.85
Utah_Pur_Idaho_Falls_84620,Utah Pur,Idaho Falls,34.099,67.671,43.467,-112.033,7092.72,141.85
Utah_Pur_Illinois_City_75350,Utah Pur,Illinois City,34.099,67.671,41.381,-90.897,7061.87,141.24
Utah_Pur_Indianapolis_3955,Utah Pur,Indianapolis,34.099,67.671,39.768,-86.158,7081.37,141.63
Utah_Pur_Iowa_City_12695,Utah Pur,Iowa City,34.099,67.671,41.661,-91.53,7053.45,141.07
Utah_Pur_Kansas_City_89049,Utah Pur,Kansas City,34.099,67.671,39.114,-94.627,7267.89,145.36
Utah_Pur_Kentucky_52600,Utah Pur,Kentucky,34.099,67.671,-28.233,19.4,5325.3,106.51
Utah_Pur_Louisiana_27476,Utah Pur,Louisiana,34.099,67.671,39.441,-91.055,7191.75,143.84
Utah_Pur_Maine-Soroa_55812,Utah Pur,Maine-Soroa,34.099,67.671,13.218,12.027,3757.02,75.14
Utah_Pur_Maryland_Heights_1724,Utah Pur,Maryland Heights,34.099,67.671,38.713,-90.43,7228.9,144.58
Utah_Pur_Worcester_80694,Utah Pur,Worcester,34.099,67.671,42.263,-71.803,6584.85,131.7
Utah_Pur_Michigan_City_80870,Utah Pur,Michigan City,34.099,67.671,41.708,-86.895,6971.06,139.42
Utah_Pur_Minnesota_City_4601,Utah Pur,Minnesota City,34.099,67.671,44.088,-91.744,6896.73,137.93
Utah_Pur_Mississippi_State_82992,Utah Pur,Mississippi State,34.099,67.671,33.458,-88.786,7539.8,150.8
Utah_Pur_Missouri_City_55955,Utah Pur,Missouri City,34.099,67.671,29.618,-95.538,7913.4,158.27
Utah_Pur_Montana_90193,Utah Pur,Montana,34.099,67.671,43.413,23.225,2453.91,49.08
Utah_Pur_Nebraska_City_79475,Utah Pur,Nebraska City,34.099,67.671,40.675,-95.862,7180.08,143.6
Utah_Pur_Nevada_62452,Utah Pur,Nevada,34.099,67.671,42.018,-93.451,7058.27,141.17
Utah_Pur_New_Hampshire_86681,Utah Pur,New Hampshire,34.099,67.671,40.558,-83.954,6985.99,139.72
Utah_Pur_Jersey_City_50502,Utah Pur,Jersey City,34.099,67.671,40.728,-74.078,6737.12,134.74
Utah_Pur_New_Mexico_22634,Utah Pur,New Mexico,34.099,67.671,-30.733,150.6,7003.92,140.08
Utah_Pur_New_York_81790,Utah Pur,New York,34.099,67.671,40.714,-74.006,6736.0,134.72
Utah_Pur_Carolina_75085,Utah Pur,Carolina,34.099,67.671,-26.067,30.117,4816.0,96.32
Utah_Pur_Dakota_34765,Utah Pur,Dakota,34.099,67.671,43.91,-91.356,6902.71,138.05
Utah_Pur_Ohio_99206,Utah Pur,Ohio,34.099,67.671,41.603,-89.453,7023.49,140.47
Utah_Pur_Oklahoma_City_79613,Utah Pur,Oklahoma City,34.099,67.671,35.468,-97.516,7550.32,151.01
Utah_Pur_Oregon_City_63125,Utah Pur,Oregon City,34.099,67.671,45.358,-122.606,6924.59,138.49
Utah_Pur_Pennsylvania_Furnace_17025,Utah Pur,Pennsylvania Furnace,34.099,67.671,40.726,-77.946,6837.65,136.75
Utah_Pur_Island_Park_91347,Utah Pur,Island Park,34.099,67.671,41.623,-71.228,6605.86,132.12
Utah_Pur_South_Dakota_Park_13829,Utah Pur,South Dakota Park,34.099,67.671,45.418,-96.701,6871.61,137.43
Utah_Pur_Tennessee_41423,Utah Pur,Tennessee,34.099,67.671,40.425,-90.799,7123.0,142.46
Utah_Pur_Texas_City_92954,Utah Pur,Texas City,34.099,67.671,29.384,-94.903,7918.72,158.37
Utah_Pur_Vermont_1873,Utah Pur,Vermont,34.099,67.671,40.295,-90.431,7125.42,142.51
Utah_Pur_Virginia_Beach_80298,Utah Pur,Virginia Beach,34.099,67.671,36.853,-75.978,7019.45,140.39
Utah_Pur_Washington_93000,Utah Pur,Washington,34.099,67.671,38.895,-77.037,6925.4,138.51
Utah_Pur_West_Virginia_Central_Junction_48916,Utah Pur,West Virginia Central Junction,34.099,67.671,39.471,-79.061,6941.8,138.84
Utah_Pur_Wisconsin_Rapids_47889,Utah Pur,Wisconsin Rapids,34.099,67.671,44.384,-89.817,6847.86,136.96
Utah_Pur_Wyoming_59706,Utah Pur,Wyoming,34.099,67.671,42.913,-85.705,6871.28,137.43
Vermont_Alabama_73284,Vermont,Alabama,40.295,-90.431,42.998,-78.185,660.09,13.2
Vermont_Alaska_24564,Vermont,Alaska,40.295,-90.431,16.559,-93.973,1648.47,32.97
Vermont_Arizona_90698,Vermont,Arizona,40.295,-90.431,15.633,-87.317,1708.7,34.17
Vermont_Arkansas_City_1553,Vermont,Arkansas City,40.295,-90.431,37.062,-97.038,420.95,8.42
Vermont_California_City_39171,Vermont,California City,40.295,-90.431,35.126,-117.985,1544.44,30.89
Vermont_Colorado_Springs_51822,Vermont,Colorado Springs,40.295,-90.431,38.834,-104.821,774.08,15.48
Vermont_Stamford_58184,Vermont,Stamford,40.295,-90.431,41.053,-73.539,887.59,17.75
Vermont_Delaware_29612,Vermont,Delaware,40.295,-90.431,40.299,-83.068,388.88,7.78
Vermont_Floridablanca_55112,Vermont,Floridablanca,40.295,-90.431,7.065,-73.09,2526.66,50.53
Vermont_Tbilisi_97576,Vermont,Tbilisi,40.295,-90.431,41.725,44.791,6129.03,122.58
Vermont_Hawaiian_Gardens_23639,Vermont,Hawaiian Gardens,40.295,-90.431,33.831,-118.072,1583.89,31.68
Vermont_Idaho_Falls_40241,Vermont,Idaho Falls,40.295,-90.431,43.467,-112.033,1132.08,22.64
